Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PlayerID,AstPer90,G+APer90,GlsPer90,G-PKPer90,G+A-PKPer90,SecondPos
1,Brenden Aaronson,MF,us United States,25.0,1.eng Leeds United,2000.0,1.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5bc43860,0.0,0.0,0.0,0.0,0.0,N/A
2,Thelo Aasgaard,MF,no Norway,24.0,1.sct Rangers,2002.0,1.0,1.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,c88a28b9,0.0,1.0,1.0,1.0,1.0,N/A
3,Hamza Abdelkarim,FW,eg Egypt,18.0,4.es Barcelona B,2008.0,4.0,0.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,057d8f12,0.0,0.0,0.0,0.0,0.0,N/A
4,Hossam Abdelmaguid,DF,eg Egypt,25.0,1.eg Zamalek SC,2001.0,2.0,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accbfc94,0.0,0.0,0.0,0.0,0.0,N/A
5,Mohamed Abdelmonem,DF,eg Egypt,27.0,1.fr Nice,1999.0,2.0,1.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bff15d74,0.0,0.0,0.0,0.0,0.0,N/A
6,Ali Abdi,DF,tn Tunisia,32.0,1.fr Nice,1993.0,3.0,3.0,269.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad7cdb35,0.0,0.0,0.0,0.0,0.0,N/A
7,Saud Abdulhamid,DF,sa Saudi Arabia,26.0,1.fr Lens,1999.0,3.0,3.0,269.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,caa254e4,0.0,0.0,0.0,0.0,0.0,N/A
8,Abdulla Abdullaev,DF,uz Uzbekistan,28.0,1.ae Dibba Al Fujairah,1997.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03053fbf,0.0,0.0,0.0,0.0,0.0,N/A
9,Yusuf Abdurisag,FW,qa Qatar,26.0,1.qa Al-Wakrah,1999.0,2.0,2.0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13c8f40b,0.0,0.0,0.0,0.0,0.0,N/A
10,Husam Abu Dahab,DF,jo Jordan,26.0,1.kw Al-Salmiya SC,2000.0,2.0,2.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300aaeb6,0.0,0.0,0.0,0.0,0.0,N/A
11,Mohammad Abu Hasheesh,DF,jo Jordan,31.0,1.iq Al-Karma,1995.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72c2fa7a,0.0,0.0,0.0,0.0,0.0,N/A
12,Mohannad Abu Taha,DF,jo Jordan,23.0,1.iq Al-Quwa Al-Jawiya,2003.0,3.0,3.0,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5c4bac6c,0.0,0.0,0.0,0.0,0.0,N/A
13,Mo Abualnadi,DF,jo Jordan,25.0,1.my Selangor FA,2001.0,1.0,1.0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4bff62e4,0.0,0.0,0.0,0.0,0.0,N/A
14,Yazeed Abulaila,GK,jo Jordan,33.0,1.jo Al-Hussein SC,1993.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5d11fc17,0.0,0.0,0.0,0.0,0.0,N/A
15,Mahmoud Abunada,GK,qa Qatar,26.0,1.qa Al Rayyan SC,2000.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27e7e545,0.0,0.0,0.0,0.0,0.0,N/A
16,Elias Achouri,FW,tn Tunisia,27.0,1.dk FC Copenhagen,1999.0,3.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4dd2a0be,0.0,0.0,0.0,0.0,0.0,MF
17,Ché Adams,FW,sct Scotland,29.0,1.it Torino,1996.0,3.0,2.0,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f2bf1b0f,0.0,0.0,0.0,0.0,0.0,N/A
18,Jayden Adams,MF,za South Africa,25.0,1.za Sundowns,2001.0,3.0,2.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259affab,0.0,0.0,0.0,0.0,0.0,N/A
19,Tyler Adams,MF,us United States,27.0,1.eng Bournemouth,1999.0,4.0,4.0,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2b09d998,0.0,0.0,0.0,0.0,0.0,N/A
20,Ricardo Adé,DF,ht Haiti,36.0,1.ec LDU Quito,1990.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a9ee5e81,0.0,0.0,0.0,0.0,0.0,N/A
21,Ibrahim Adel,MF,eg Egypt,25.0,1.dk Nordsjælland,2001.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4869216e,0.0,0.0,0.0,0.0,0.0,N/A
22,Simon Adingra,FW,ci Côte d'Ivoire,24.0,1.fr Monaco,2002.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4dcec659,0.0,0.0,0.0,0.0,0.0,MF
23,Jonas Adjetey,DF,gh Ghana,22.0,1.de Wolfsburg,2003.0,3.0,3.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bdbf78cd,0.0,0.0,0.0,0.0,0.0,N/A
24,Michel Aebischer,MF,ch Switzerland,29.0,1.it Pisa,1997.0,4.0,2.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f9c927de,0.0,0.0,0.0,0.0,0.0,FW
25,Akram Afif,FW,qa Qatar,29.0,1.qa Al Sadd,1996.0,3.0,3.0,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fd53d9e7,0.0,0.0,0.0,0.0,0.0,MF
26,Emmanuel Agbadou,DF,ci Côte d'Ivoire,28.0,1.tr Beşiktaş,1997.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75f1ed80,0.0,0.0,0.0,0.0,0.0,N/A
27,Rodrigo Aguirre,FW,uy Uruguay,31.0,1.mx América,1994.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b5691f5d,0.0,0.0,0.0,0.0,0.0,N/A
28,Ali Ahmed,MF,ca Canada,25.0,2.eng Norwich City,2000.0,4.0,3.0,234.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540a5be1,0.0,0.0,0.0,0.0,0.0,N/A
29,Homam Ahmed,DF,qa Qatar,26.0,2.es Cultural Leonesa,1999.0,2.0,2.0,122.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,a62fa158,0.74,0.74,0.0,0.0,0.74,N/A
30,Rayan Aït-Nouri,DF,dz Algeria,25.0,1.eng Manchester City,2001.0,4.0,3.0,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9b398aea,0.0,0.0,0.0,0.0,0.0,N/A
31,Kristoffer Ajer,DF,no Norway,28.0,1.eng Brentford,1998.0,5.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a8c0acb7,0.0,0.0,0.0,0.0,0.0,N/A
32,Manuel Akanji,DF,ch Switzerland,30.0,1.it Inter,1995.0,6.0,6.0,600.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89ac64a6,0.0,0.0,0.0,0.0,0.0,N/A
33,Nathan Aké,DF,nl Netherlands,31.0,1.eng Manchester City,1995.0,3.0,2.0,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eaeca114,0.0,0.0,0.0,0.0,0.0,N/A
34,Yunus Akgün,MF,tr Türkiye,25.0,1.tr Galatasaray,2000.0,2.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1453e3cf,0.0,0.0,0.0,0.0,0.0,N/A
35,Maghnes Akliouche,MF,fr France,24.0,1.fr Monaco,2002.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b625b241,0.0,0.0,0.0,0.0,0.0,N/A
36,Kerem Aktürkoğlu,FW,tr Türkiye,27.0,1.tr Fenerbahçe,1998.0,2.0,2.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f28659fb,0.0,0.0,0.0,0.0,0.0,N/A
37,Ahmed Alaaeldin,FW,qa Qatar,33.0,1.qa Al Rayyan SC,1993.0,2.0,0.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74fbbb3c,0.0,0.0,0.0,0.0,0.0,N/A
38,David Alaba,DF,at Austria,33.0,1.es Real Madrid,1992.0,4.0,4.0,275.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,05439de2,0.33,0.33,0.0,0.0,0.33,N/A
39,Kerim Alajbegović,MF,ba Bosnia–Herz,18.0,1.at RB Salzburg,2007.0,4.0,3.0,277.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,f3d9291e,0.0,0.32,0.32,0.32,0.32,N/A
40,Jordy Alcivar,MF,ec Ecuador,26.0,1.ec Independiente,1999.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6e98c19f,0.0,0.0,0.0,0.0,0.0,N/A
41,Omar Alderete,DF,py Paraguay,29.0,1.eng Sunderland,1996.0,4.0,4.0,320.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb08bce9,0.0,0.0,0.0,0.0,0.0,N/A
42,Almoez Ali,FW,qa Qatar,29.0,1.qa Al Duhail SC,1996.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bae045a9,0.0,0.0,0.0,0.0,0.0,N/A
43,Hussein Ali,DF,iq Iraq,24.0,1.pl Pogoń Szczecin,2002.0,2.0,2.0,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b8a919ad,0.0,0.0,0.0,0.0,0.0,N/A
44,Mohanad Ali,FW,iq Iraq,25.0,1.ae Dibba Al Fujairah,2000.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f929049b,0.0,0.0,0.0,0.0,0.0,N/A
45,Taha Ali,FW,se Sweden,27.0,1.se Malmö,1998.0,2.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,da4b8a4e,0.0,0.0,0.0,0.0,0.0,MF
46,Khojiakbar Alijonov,MF,uz Uzbekistan,29.0,1.uz Pakhtakor Tashkent FK,1997.0,2.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e53cbd7a,0.0,0.0,0.0,0.0,0.0,N/A
47,Ali Alipour,FW,ir IR Iran,30.0,1.ir Persepolis,1995.0,1.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488ee64c,0.0,0.0,0.0,0.0,0.0,N/A
48,Alisson,GK,br Brazil,33.0,1.eng Liverpool,1992.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7a2e46a8,0.0,0.0,0.0,0.0,0.0,N/A
49,Thiago Almada,MF,ar Argentina,25.0,1.es Atlético Madrid,2001.0,5.0,3.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27f33438,0.0,0.0,0.0,0.0,0.0,N/A
50,Miguel Almirón,MF,py Paraguay,32.0,1.us Atlanta Utd,1994.0,4.0,4.0,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,862a1c15,0.0,0.0,0.0,0.0,0.0,FW
51,Júnior Alonso,DF,py Paraguay,33.0,1.br Atlético Mineiro,1993.0,5.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,b18a3023,0.0,0.0,0.0,0.0,0.0,N/A
52,Barış Alper Yılmaz,MF,tr Türkiye,26.0,1.tr Galatasaray,2000.0,3.0,2.0,179.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,414b2ce4,0.5,1.01,0.5,0.5,1.01,FW
53,Roberto Alvarado,FW,mx Mexico,27.0,1.mx Guadalajara,1998.0,5.0,5.0,428.0,4.8,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,ff871e14,0.63,0.63,0.0,0.0,0.63,MF
54,Edson Álvarez,MF,mx Mexico,28.0,1.eng West Ham,1997.0,4.0,2.0,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8b3ab7ad,0.0,0.0,0.0,0.0,0.0,DF
55,Julián Álvarez,FW,ar Argentina,26.0,1.es Atlético Madrid,2000.0,8.0,5.0,602.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15ab5a2b,0.0,0.15,0.15,0.15,0.15,N/A
56,Ayoube Amaimouni,MF,ma Morocco,21.0,1.de Frankfurt,2004.0,2.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c5a07a5e,0.0,0.0,0.0,0.0,0.0,N/A
57,Zeki Amdouni,FW,ch Switzerland,25.0,1.eng Burnley,2000.0,4.0,0.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2ee5b0c9,0.0,0.0,0.0,0.0,0.0,MF
58,Michael Amir Murillo,DF,pa Panama,30.0,1.tr Beşiktaş,1996.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349cae8f,0.0,0.0,0.0,0.0,0.0,MF
59,Nadiem Amiri,MF,de Germany,29.0,1.de Mainz 05,1996.0,2.0,0.0,42.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,555d5edd,2.14,2.14,0.0,0.0,2.14,N/A
60,Amir Al Ammari,MF,iq Iraq,28.0,1.pl Cracovia,1997.0,3.0,3.0,247.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9f65be73,0.36,0.36,0.0,0.0,0.36,N/A
61,Azizbek Amonov,FW,uz Uzbekistan,28.0,1.uz FK Bukhara Nurafshon,1997.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f487314f,0.0,0.0,0.0,0.0,0.0,N/A
62,Mohamed Amoura,FW,dz Algeria,26.0,1.de Wolfsburg,2000.0,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6597f8b6,0.0,0.0,0.0,0.0,0.0,MF
63,Sofyan Amrabat,MF,ma Morocco,29.0,1.es Real Betis,1996.0,3.0,1.0,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5a2cb25d,0.0,0.0,0.0,0.0,0.0,N/A
64,Abdulelah Al-Amri,DF,sa Saudi Arabia,29.0,,1997.0,3.0,3.0,239.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,fd0affe3,0.0,0.38,0.38,0.38,0.38,N/A
65,Youssef Amyn,MF,iq Iraq,22.0,1.cy AEK Larnaca,2003.0,1.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10c12f22,0.0,0.0,0.0,0.0,0.0,N/A
66,Elliot Anderson,MF,eng England,23.0,1.eng Nottingham,2002.0,8.0,7.0,632.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,de31038e,0.14,0.14,0.0,0.0,0.14,N/A
67,Andrés Andrade Cedeño,DF,pa Panama,27.0,1.at LASK,1998.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6ea23758,0.0,0.0,0.0,0.0,0.0,N/A
68,Fredrik André Bjørkan,DF,no Norway,27.0,1.no Bodø/Glimt,1998.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724baa1,0.0,0.0,0.0,0.0,0.0,N/A
69,Nilson Angulo,MF,ec Ecuador,22.0,1.eng Sunderland,2003.0,4.0,2.0,218.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,a9b9d89c,0.0,0.41,0.41,0.41,0.41,N/A
70,Waldemar Anton,DF,de Germany,29.0,1.de Dortmund,1996.0,2.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e66fa06,0.0,0.0,0.0,0.0,0.0,MF
71,Jeremy Antonisse,FW,cw Curaçao,24.0,1.gr AE Kifisia,2002.0,2.0,0.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6011e63a,0.0,0.0,0.0,0.0,0.0,MF
72,Houssem Aouar,MF,dz Algeria,27.0,1.sa Al-Ittihad,1998.0,3.0,2.0,173.0,1.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,a5db0bec,1.04,1.04,0.0,0.0,1.04,N/A
73,Oswin Appollis,MF,za South Africa,24.0,1.za Orlando Pirates,2001.0,4.0,3.0,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e8933eb0,0.0,0.0,0.0,0.0,0.0,FW
74,Yazan Al-Arab,DF,jo Jordan,30.0,1.kr FC Seoul,1996.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32878a09,0.0,0.0,0.0,0.0,0.0,N/A
75,Maxi Araújo,FW,uy Uruguay,26.0,1.pt Sporting CP,2000.0,3.0,3.0,250.0,2.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,f9ab3f4a,0.36,1.08,0.72,0.72,1.08,MF
76,Tomás Araújo,DF,pt Portugal,24.0,1.pt Benfica,2002.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0fa11d7d,0.0,0.0,0.0,0.0,0.0,N/A
77,Telmo Arcanjo,MF,cv Cabo Verde,24.0,1.pt Vit. Guimarães,2001.0,2.0,1.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c692cef2,0.0,0.0,0.0,0.0,0.0,N/A
78,Álex Arce,FW,py Paraguay,30.0,1.ar Ind. Rivadavia,1995.0,2.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10411db2,0.0,0.0,0.0,0.0,0.0,N/A
79,Carlens Arcus,MF,ht Haiti,29.0,1.fr Angers,1996.0,3.0,2.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5e837126,0.0,0.0,0.0,0.0,0.0,DF
80,Max Arfsten,MF,us United States,25.0,1.us Columbus Crew,2001.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668f881e,0.0,0.0,0.0,0.0,0.0,N/A
81,Jhon Arias,MF,co Colombia,28.0,1.br Palmeiras,1997.0,5.0,5.0,377.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,86d96066,0.0,0.24,0.24,0.24,0.24,N/A
82,Santiago Arias,DF,co Colombia,34.0,1.ar Independiente,1992.0,1.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fdd60087,0.0,0.0,0.0,0.0,0.0,N/A
83,Marko Arnautović,FW,at Austria,37.0,1.rs Red Star,1989.0,4.0,1.0,144.0,1.6,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,00459419,0.0,1.25,1.25,0.62,0.62,N/A
84,Benjamin Asare,GK,gh Ghana,33.0,1.gh Accra Hearts of Oak,1992.0,3.0,2.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4bb65492,0.0,0.0,0.0,0.0,0.0,N/A
85,Emam Ashour,MF,eg Egypt,28.0,1.eg Al Ahly,1998.0,5.0,5.0,362.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,31b7d437,0.0,0.5,0.5,0.5,0.5,N/A
86,Rustam Ashurmatov,DF,uz Uzbekistan,29.0,1.ir Esteghlal,1996.0,3.0,3.0,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a0ecd397,0.0,0.0,0.0,0.0,0.0,N/A
87,Lawrence Ati-Zigi,GK,gh Ghana,29.0,1.ch St. Gallen,1996.0,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a12402c3,0.0,0.0,0.0,0.0,0.0,N/A
88,Marwan Attia,MF,eg Egypt,27.0,1.eg Al Ahly,1998.0,5.0,4.0,434.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1ea3d7ec,0.21,0.21,0.0,0.0,0.21,N/A
89,Fredrik Aursnes,MF,no Norway,30.0,1.pt Benfica,1995.0,6.0,3.0,304.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f0677ed7,0.0,0.0,0.0,0.0,0.0,DF
90,Gabriel Ávalos,FW,py Paraguay,35.0,1.ar Independiente,1990.0,4.0,2.0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b6781b67,0.0,0.0,0.0,0.0,0.0,N/A
91,Yasin Ayari,MF,se Sweden,22.0,1.eng Brighton,2003.0,4.0,4.0,339.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,f173303a,0.0,0.53,0.53,0.53,0.53,N/A
92,Oğuz Aydın,DF,tr Türkiye,25.0,1.tr Fenerbahçe,2000.0,1.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a7b98226,0.0,0.0,0.0,0.0,0.0,N/A
93,Jordan Ayew,FW,gh Ghana,34.0,2.eng Leicester City,1991.0,4.0,4.0,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,da052c14,0.0,0.0,0.0,0.0,0.0,N/A
94,Kaan Ayhan,DF,tr Türkiye,31.0,1.tr Galatasaray,1994.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2200181e,0.0,30.0,30.0,30.0,30.0,MF
95,Neil El Aynaoui,MF,ma Morocco,24.0,1.it Roma,2001.0,6.0,6.0,562.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17e1261b,0.0,0.0,0.0,0.0,0.0,N/A
96,Ali Azaizeh,MF,jo Jordan,22.0,1.sa Al-Shabab,2004.0,3.0,1.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3a46ac67,0.0,0.0,0.0,0.0,0.0,N/A
97,Juninho Bacuna,MF,cw Curaçao,28.0,1.nl Volendam,1997.0,3.0,3.0,254.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,aaf1bf05,0.0,0.0,0.0,0.0,0.0,N/A
98,Leandro Bacuna,MF,cw Curaçao,34.0,2.tr 76 Iğdır Belediyespor,1991.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9dc69d38,0.0,0.0,0.0,0.0,0.0,N/A
99,Álex Baena,MF,es Spain,24.0,1.es Atlético Madrid,2001.0,7.0,7.0,481.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,518f2234,0.19,0.37,0.19,0.19,0.37,FW
100,Esmir Bajraktarevic,MF,ba Bosnia–Herz,21.0,1.nl PSV,2005.0,4.0,2.0,230.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dff24174,0.0,0.0,0.0,0.0,0.0,N/A
101,Cédric Bakambu,FW,cd Congo DR,35.0,1.es Real Betis,1991.0,3.0,3.0,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0af4dcf0,0.0,0.0,0.0,0.0,0.0,N/A
102,Fabián Balbuena,DF,py Paraguay,34.0,1.br Grêmio,1991.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626f7d9,0.0,0.0,0.0,0.0,0.0,N/A
103,Folarin Balogun,FW,us United States,24.0,1.fr Monaco,2001.0,4.0,4.0,312.0,3.5,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,31822f8c,0.0,0.87,0.87,0.87,0.87,N/A
104,Simon Banza,FW,cd Congo DR,29.0,1.ae Al Jazira Club,1996.0,2.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,be47b750,0.0,0.0,0.0,0.0,0.0,MF
105,Yoel Bárcenas,MF,pa Panama,32.0,1.mx Mazatlán,1993.0,3.0,3.0,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,b39849eb,0.0,0.0,0.0,0.0,0.0,N/A
106,Valentín Barco,DF,ar Argentina,21.0,1.fr Strasbourg,2004.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b9f282ec,0.0,0.0,0.0,0.0,0.0,MF
107,Bradley Barcola,MF,fr France,23.0,1.fr PSG,2002.0,8.0,4.0,384.0,4.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,a0d55a09,0.23,0.94,0.7,0.7,0.94,N/A
108,Abdülkerim Bardakcı,DF,tr Türkiye,31.0,1.tr Galatasaray,1994.0,3.0,3.0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5d9cff53,0.0,0.0,0.0,0.0,0.0,N/A
109,Ivan Bašić,MF,ba Bosnia–Herz,24.0,1.kz FC Astana,2002.0,3.0,2.0,179.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9b0a0d51,0.5,0.5,0.0,0.0,0.5,N/A
110,Ahmed Basil,GK,iq Iraq,29.0,1.iq Al-Shorta,1996.0,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3bf9e631,0.0,0.0,0.0,0.0,0.0,N/A
111,Martin Baturina,MF,hr Croatia,23.0,1.it Como,2003.0,4.0,4.0,321.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,d1eda5f0,0.0,0.28,0.28,0.28,0.28,FW
112,Ibrahim Bayesh,MF,iq Iraq,26.0,1.ae Al Dhafra SCC,2000.0,3.0,3.0,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2f2003ba,0.0,0.0,0.0,0.0,0.0,FW
113,Samed Baždar,FW,ba Bosnia–Herz,22.0,1.de Gladbach,2004.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e59c9d0d,0.0,0.0,0.0,0.0,0.0,N/A
114,Riechedly Bazoer,DF,cw Curaçao,29.0,1.tr Konyaspor,1996.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,da59a197,0.0,0.0,0.0,0.0,0.0,N/A
115,Patrick Beach,GK,au Australia,22.0,1.au Melb City,2003.0,4.0,4.0,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3cc64624,0.0,0.0,0.0,0.0,0.0,N/A
